x,y,z
6462469.8951308,2000296.7045841,79.215797424316
6463469.8951308,2000296.7045841,64.563697814941
6464469.8951308,2000296.7045841,62.564277648926
6465469.8951308,2000296.7045841,79.32048034668
6466469.8951308,2000296.7045841,91.015350341797
6467469.8951308,2000296.7045841,96.345016479492
6468469.8951308,2000296.7045841,101.78219604492
6469469.8951308,2000296.7045841,109.07305908203
6470469.8951308,2000296.7045841,117.22160339355
6471469.8951308,2000296.7045841,127.22367858887
6472469.8951308,2000296.7045841,133.77905273438
6473469.8951308,2000296.7045841,141.19166564941
6474469.8951308,2000296.7045841,142.78582763672
6475469.8951308,2000296.7045841,138.96768188477
6476469.8951308,2000296.7045841,133.95513916016
6477469.8951308,2000296.7045841,134.08247375488
6478469.8951308,2000296.7045841,138.2746887207
6479469.8951308,2000296.7045841,146.12774658203
6480469.8951308,2000296.7045841,154.92828369141
6481469.8951308,2000296.7045841,162.89840698242
6482469.8951308,2000296.7045841,167.94448852539
6483469.8951308,2000296.7045841,172.08381652832
6484469.8951308,2000296.7045841,174.78134155273
6485469.8951308,2000296.7045841,178.24797058105
6486469.8951308,2000296.7045841,184.11663818359
6487469.8951308,2000296.7045841,188.74371337891
6488469.8951308,2000296.7045841,193.33364868164
6489469.8951308,2000296.7045841,196.7663269043
6490469.8951308,2000296.7045841,199.77951049805
6491469.8951308,2000296.7045841,202.90075683594
6492469.8951308,2000296.7045841,205.70915222168
6493469.8951308,2000296.7045841,209.44525146484
6494469.8951308,2000296.7045841,213.45411682129
6495469.8951308,2000296.7045841,217.75312805176
6496469.8951308,2000296.7045841,222.52178955078
6497469.8951308,2000296.7045841,227.47451782227
6498469.8951308,2000296.7045841,231.24844360352
6499469.8951308,2000296.7045841,236.0627746582
6500469.8951308,2000296.7045841,240.8221282959
6501469.8951308,2000296.7045841,245.60496520996
6502469.8951308,2000296.7045841,250.36184692383
6503469.8951308,2000296.7045841,254.25779724121
6504469.8951308,2000296.7045841,259.33148193359
6505469.8951308,2000296.7045841,264.0849609375
6506469.8951308,2000296.7045841,268.45172119141
6507469.8951308,2000296.7045841,272.16595458984
6508469.8951308,2000296.7045841,274.71157836914
6509469.8951308,2000296.7045841,277.43231201172
6510469.8951308,2000296.7045841,279.88897705078
6511469.8951308,2000296.7045841,282.09826660156
6512469.8951308,2000296.7045841,283.99456787109
6513469.8951308,2000296.7045841,285.38586425781
6514469.8951308,2000296.7045841,286.55892944336
6515469.8951308,2000296.7045841,287.14755249023
6516469.8951308,2000296.7045841,287.22787475586
6517469.8951308,2000296.7045841,287.39532470703
6518469.8951308,2000296.7045841,287.43496704102
6519469.8951308,2000296.7045841,287.24502563477
6520469.8951308,2000296.7045841,287.14477539063
6521469.8951308,2000296.7045841,287.21148681641
6522469.8951308,2000296.7045841,287.666015625
6523469.8951308,2000296.7045841,288.71047973633
6524469.8951308,2000296.7045841,290.76705932617
6525469.8951308,2000296.7045841,294.00869750977
6526469.8951308,2000296.7045841,297.9892578125
6527469.8951308,2000296.7045841,301.90621948242
6528469.8951308,2000296.7045841,304.75543212891
6529469.8951308,2000296.7045841,307.78201293945
6530469.8951308,2000296.7045841,310.53005981445
6531469.8951308,2000296.7045841,313.52420043945
6532469.8951308,2000296.7045841,316.87368774414
6533469.8951308,2000296.7045841,319.82141113281
6534469.8951308,2000296.7045841,323.7392578125
6535469.8951308,2000296.7045841,327.82333374023
6536469.8951308,2000296.7045841,332.75253295898
6537469.8951308,2000296.7045841,338.27438354492
6538469.8951308,2000296.7045841,1.70141e+38
6539469.8951308,2000296.7045841,1.70141e+38
6540469.8951308,2000296.7045841,1.70141e+38
6541469.8951308,2000296.7045841,1.70141e+38
6542469.8951308,2000296.7045841,1.70141e+38
6543469.8951308,2000296.7045841,1.70141e+38
6544469.8951308,2000296.7045841,1.70141e+38
6545469.8951308,2000296.7045841,1.70141e+38
6546469.8951308,2000296.7045841,1.70141e+38
6547469.8951308,2000296.7045841,1.70141e+38
6548469.8951308,2000296.7045841,1.70141e+38
6549469.8951308,2000296.7045841,1.70141e+38
6550469.8951308,2000296.7045841,1.70141e+38
6551469.8951308,2000296.7045841,1.70141e+38
6552469.8951308,2000296.7045841,1.70141e+38
6553469.8951308,2000296.7045841,1.70141e+38
6554469.8951308,2000296.7045841,1.70141e+38
6555469.8951308,2000296.7045841,1.70141e+38
6556469.8951308,2000296.7045841,1.70141e+38
6557469.8951308,2000296.7045841,1.70141e+38
6558469.8951308,2000296.7045841,1.70141e+38
6559469.8951308,2000296.7045841,1.70141e+38
6560469.8951308,2000296.7045841,1.70141e+38
6561469.8951308,2000296.7045841,1.70141e+38
6562469.8951308,2000296.7045841,1.70141e+38
6563469.8951308,2000296.7045841,1.70141e+38
6564469.8951308,2000296.7045841,1.70141e+38
6363469.8951308,1999296.7045841,1.70141e+38
6364469.8951308,1999296.7045841,1.70141e+38
6365469.8951308,1999296.7045841,1.70141e+38
6366469.8951308,1999296.7045841,1.70141e+38
6367469.8951308,1999296.7045841,1.70141e+38
6368469.8951308,1999296.7045841,1.70141e+38
6369469.8951308,1999296.7045841,1.70141e+38
6370469.8951308,1999296.7045841,1.70141e+38
6371469.8951308,1999296.7045841,1.70141e+38
6372469.8951308,1999296.7045841,1.70141e+38
6373469.8951308,1999296.7045841,1.70141e+38
6374469.8951308,1999296.7045841,1.70141e+38
6375469.8951308,1999296.7045841,1.70141e+38
6376469.8951308,1999296.7045841,1.70141e+38
6377469.8951308,1999296.7045841,1.70141e+38
6378469.8951308,1999296.7045841,1.70141e+38
6379469.8951308,1999296.7045841,1.70141e+38
6380469.8951308,1999296.7045841,1.70141e+38
6381469.8951308,1999296.7045841,1.70141e+38
6382469.8951308,1999296.7045841,1.70141e+38
6383469.8951308,1999296.7045841,1.70141e+38
6384469.8951308,1999296.7045841,1.70141e+38
6385469.8951308,1999296.7045841,1.70141e+38
6386469.8951308,1999296.7045841,1.70141e+38
6387469.8951308,1999296.7045841,1.70141e+38
6388469.8951308,1999296.7045841,1.70141e+38
6389469.8951308,1999296.7045841,1.70141e+38
6390469.8951308,1999296.7045841,1.70141e+38
6391469.8951308,1999296.7045841,1.70141e+38
6392469.8951308,1999296.7045841,1.70141e+38
6393469.8951308,1999296.7045841,1.70141e+38
6394469.8951308,1999296.7045841,1.70141e+38
6395469.8951308,1999296.7045841,1.70141e+38
6396469.8951308,1999296.7045841,1.70141e+38
6397469.8951308,1999296.7045841,1.70141e+38
6398469.8951308,1999296.7045841,1.70141e+38
6399469.8951308,1999296.7045841,1.70141e+38
6400469.8951308,1999296.7045841,1.70141e+38
6401469.8951308,1999296.7045841,114.99771118164
6402469.8951308,1999296.7045841,117.9799041748
6403469.8951308,1999296.7045841,119.83688354492
6404469.8951308,1999296.7045841,121.09747314453
6405469.8951308,1999296.7045841,121.83929443359
6406469.8951308,1999296.7045841,122.14427185059
6407469.8951308,1999296.7045841,122.14458465576
6408469.8951308,1999296.7045841,121.71379852295
6409469.8951308,1999296.7045841,120.88177490234
6410469.8951308,1999296.7045841,119.54933929443
6411469.8951308,1999296.7045841,118.28603363037
6412469.8951308,1999296.7045841,116.01058197021
6413469.8951308,1999296.7045841,113.03416442871
6414469.8951308,1999296.7045841,109.44589233398
6415469.8951308,1999296.7045841,105.35430908203
6416469.8951308,1999296.7045841,102.17765045166
6417469.8951308,1999296.7045841,97.680145263672
6418469.8951308,1999296.7045841,93.374076843262
6419469.8951308,1999296.7045841,89.635932922363
6420469.8951308,1999296.7045841,86.62670135498
6421469.8951308,1999296.7045841,84.99494934082
6422469.8951308,1999296.7045841,83.894828796387
6423469.8951308,1999296.7045841,83.874496459961
6424469.8951308,1999296.7045841,84.874542236328
6425469.8951308,1999296.7045841,86.768112182617
6426469.8951308,1999296.7045841,88.572364807129
6427469.8951308,1999296.7045841,91.466567993164
6428469.8951308,1999296.7045841,94.653961181641
6429469.8951308,1999296.7045841,97.654922485352
6430469.8951308,1999296.7045841,100.11845397949
6431469.8951308,1999296.7045841,101.58407592773
6432469.8951308,1999296.7045841,103.35383605957
6433469.8951308,1999296.7045841,104.6911239624
6434469.8951308,1999296.7045841,105.6695098877
6435469.8951308,1999296.7045841,106.27442932129
6436469.8951308,1999296.7045841,106.26583862305
6437469.8951308,1999296.7045841,105.92854309082
6438469.8951308,1999296.7045841,104.7375869751
6439469.8951308,1999296.7045841,101.6103515625
6440469.8951308,1999296.7045841,96.909606933594
6441469.8951308,1999296.7045841,92.038032531738
6442469.8951308,1999296.7045841,88.103088378906
6443469.8951308,1999296.7045841,83.28288269043
6444469.8951308,1999296.7045841,78.936325073242
6445469.8951308,1999296.7045841,74.958572387695
6446469.8951308,1999296.7045841,71.527908325195
6447469.8951308,1999296.7045841,69.139114379883
6448469.8951308,1999296.7045841,66.808807373047
6449469.8951308,1999296.7045841,65.123405456543
6450469.8951308,1999296.7045841,64.317810058594
6451469.8951308,1999296.7045841,64.369964599609
6452469.8951308,1999296.7045841,65.000099182129
6453469.8951308,1999296.7045841,67.542938232422
6454469.8951308,1999296.7045841,71.969833374023
6455469.8951308,1999296.7045841,78.030090332031
6456469.8951308,1999296.7045841,85.60285949707
6457469.8951308,1999296.7045841,91.450820922852
6458469.8951308,1999296.7045841,99.221588134766
6459469.8951308,1999296.7045841,105.42793273926
6460469.8951308,1999296.7045841,104.23924255371
6461469.8951308,1999296.7045841,93.938873291016
6462469.8951308,1999296.7045841,86.439407348633
6463469.8951308,1999296.7045841,79.237739562988
6464469.8951308,1999296.7045841,78.424682617188
6465469.8951308,1999296.7045841,83.751037597656
6466469.8951308,1999296.7045841,89.766044616699
6467469.8951308,1999296.7045841,94.752151489258
6468469.8951308,1999296.7045841,101.18504333496
6469469.8951308,1999296.7045841,109.17657470703
6470469.8951308,1999296.7045841,118.08156585693
6471469.8951308,1999296.7045841,129.0922088623
6472469.8951308,1999296.7045841,136.36943054199
6473469.8951308,1999296.7045841,145.06964111328
6474469.8951308,1999296.7045841,145.82824707031
6475469.8951308,1999296.7045841,138.8865814209
6476469.8951308,1999296.7045841,130.42367553711
6477469.8951308,1999296.7045841,131.00604248047
6478469.8951308,1999296.7045841,135.33470153809
6479469.8951308,1999296.7045841,142.61093139648
6480469.8951308,1999296.7045841,150.58932495117
6481469.8951308,1999296.7045841,157.33883666992
6482469.8951308,1999296.7045841,161.30995178223
6483469.8951308,1999296.7045841,164.00399780273
6484469.8951308,1999296.7045841,168.80415344238
6485469.8951308,1999296.7045841,177.23760986328
6486469.8951308,1999296.7045841,185.45655822754
6487469.8951308,1999296.7045841,190.32218933105
6488469.8951308,1999296.7045841,194.32716369629
6489469.8951308,1999296.7045841,196.95823669434
6490469.8951308,1999296.7045841,199.25439453125
6491469.8951308,1999296.7045841,201.88487243652
6492469.8951308,1999296.7045841,204.17379760742
6493469.8951308,1999296.7045841,207.49110412598
6494469.8951308,1999296.7045841,211.20562744141
6495469.8951308,1999296.7045841,215.224609375
6496469.8951308,1999296.7045841,219.7367401123
6497469.8951308,1999296.7045841,224.38307189941
6498469.8951308,1999296.7045841,228.00064086914
6499469.8951308,1999296.7045841,232.50929260254
6500469.8951308,1999296.7045841,237.07263183594
6501469.8951308,1999296.7045841,241.63368225098
6502469.8951308,1999296.7045841,246.13423156738
6503469.8951308,1999296.7045841,249.76412963867
6504469.8951308,1999296.7045841,254.38153076172
6505469.8951308,1999296.7045841,258.73712158203
6506469.8951308,1999296.7045841,262.52151489258
6507469.8951308,1999296.7045841,265.84982299805
6508469.8951308,1999296.7045841,268.19793701172
6509469.8951308,1999296.7045841,270.71371459961
6510469.8951308,1999296.7045841,272.89938354492
6511469.8951308,1999296.7045841,274.68804931641
6512469.8951308,1999296.7045841,276.037109375
6513469.8951308,1999296.7045841,276.92608642578
6514469.8951308,1999296.7045841,277.35382080078
6515469.8951308,1999296.7045841,277.48782348633
6516469.8951308,1999296.7045841,276.95013427734
6517469.8951308,1999296.7045841,276.45007324219
6518469.8951308,1999296.7045841,276.62252807617
6519469.8951308,1999296.7045841,276.91732788086
6520469.8951308,1999296.7045841,277.55908203125
6521469.8951308,1999296.7045841,278.73944091797
6522469.8951308,1999296.7045841,280.43127441406
6523469.8951308,1999296.7045841,282.29864501953
6524469.8951308,1999296.7045841,284.97882080078
6525469.8951308,1999296.7045841,288.38989257813
6526469.8951308,1999296.7045841,292.17520141602
6527469.8951308,1999296.7045841,295.91989135742
6528469.8951308,1999296.7045841,298.86953735352
6529469.8951308,1999296.7045841,302.36514282227
6530469.8951308,1999296.7045841,305.76364135742
6531469.8951308,1999296.7045841,309.35131835938
6532469.8951308,1999296.7045841,313.19378662109
6533469.8951308,1999296.7045841,316.81143188477
6534469.8951308,1999296.7045841,1.70141e+38
6535469.8951308,1999296.7045841,1.70141e+38
6536469.8951308,1999296.7045841,1.70141e+38
6537469.8951308,1999296.7045841,1.70141e+38
6538469.8951308,1999296.7045841,1.70141e+38
6539469.8951308,1999296.7045841,1.70141e+38
6540469.8951308,1999296.7045841,1.70141e+38
6541469.8951308,1999296.7045841,1.70141e+38
6542469.8951308,1999296.7045841,1.70141e+38
6543469.8951308,1999296.7045841,1.70141e+38
6544469.8951308,1999296.7045841,1.70141e+38
6545469.8951308,1999296.7045841,1.70141e+38
6546469.8951308,1999296.7045841,1.70141e+38
6547469.8951308,1999296.7045841,1.70141e+38
6548469.8951308,1999296.7045841,1.70141e+38
6549469.8951308,1999296.7045841,1.70141e+38
6550469.8951308,1999296.7045841,1.70141e+38
6551469.8951308,1999296.7045841,1.70141e+38
6552469.8951308,1999296.7045841,1.70141e+38
6553469.8951308,1999296.7045841,1.70141e+38
6554469.8951308,1999296.7045841,1.70141e+38
6555469.8951308,1999296.7045841,1.70141e+38
6556469.8951308,1999296.7045841,1.70141e+38
6557469.8951308,1999296.7045841,1.70141e+38
6558469.8951308,1999296.7045841,1.70141e+38
6559469.8951308,1999296.7045841,1.70141e+38
6560469.8951308,1999296.7045841,1.70141e+38
6561469.8951308,1999296.7045841,1.70141e+38
6562469.8951308,1999296.7045841,1.70141e+38
6563469.8951308,1999296.7045841,1.70141e+38
6564469.8951308,1999296.7045841,1.70141e+38
6363469.8951308,1998296.7045841,1.70141e+38
6364469.8951308,1998296.7045841,1.70141e+38
6365469.8951308,1998296.7045841,1.70141e+38
6366469.8951308,1998296.7045841,1.70141e+38
6367469.8951308,1998296.7045841,1.70141e+38
6368469.8951308,1998296.7045841,1.70141e+38
6369469.8951308,1998296.7045841,1.70141e+38
6370469.8951308,1998296.7045841,1.70141e+38
6371469.8951308,1998296.7045841,1.70141e+38
6372469.8951308,1998296.7045841,1.70141e+38
6373469.8951308,1998296.7045841,1.70141e+38
6374469.8951308,1998296.7045841,1.70141e+38
6375469.8951308,1998296.7045841,1.70141e+38
6376469.8951308,1998296.7045841,1.70141e+38
6377469.8951308,1998296.7045841,1.70141e+38
6378469.8951308,1998296.7045841,1.70141e+38
6379469.8951308,1998296.7045841,1.70141e+38
6380469.8951308,1998296.7045841,1.70141e+38
6381469.8951308,1998296.7045841,1.70141e+38
6382469.8951308,1998296.7045841,1.70141e+38
6383469.8951308,1998296.7045841,1.70141e+38
6384469.8951308,1998296.7045841,1.70141e+38
6385469.8951308,1998296.7045841,1.70141e+38
6386469.8951308,1998296.7045841,1.70141e+38
6387469.8951308,1998296.7045841,1.70141e+38
6388469.8951308,1998296.7045841,1.70141e+38
6389469.8951308,1998296.7045841,1.70141e+38
6390469.8951308,1998296.7045841,1.70141e+38
6391469.8951308,1998296.7045841,1.70141e+38
6392469.8951308,1998296.7045841,1.70141e+38
6393469.8951308,1998296.7045841,1.70141e+38
6394469.8951308,1998296.7045841,1.70141e+38
6395469.8951308,1998296.7045841,1.70141e+38
6396469.8951308,1998296.7045841,1.70141e+38
6397469.8951308,1998296.7045841,1.70141e+38
6398469.8951308,1998296.7045841,1.70141e+38
6399469.8951308,1998296.7045841,1.70141e+38
6400469.8951308,1998296.7045841,1.70141e+38
6401469.8951308,1998296.7045841,113.00370025635
6402469.8951308,1998296.7045841,116.06773376465
6403469.8951308,1998296.7045841,117.65077209473
6404469.8951308,1998296.7045841,118.7227935791
6405469.8951308,1998296.7045841,119.4799118042
6406469.8951308,1998296.7045841,119.77780151367
6407469.8951308,1998296.7045841,119.77085876465
6408469.8951308,1998296.7045841,119.28701019287
6409469.8951308,1998296.7045841,118.33776092529
6410469.8951308,1998296.7045841,117.02447509766
6411469.8951308,1998296.7045841,115.61669921875
6412469.8951308,1998296.7045841,113.24140930176
6413469.8951308,1998296.7045841,110.39057922363
6414469.8951308,1998296.7045841,106.94421386719
6415469.8951308,1998296.7045841,103.08251953125
6416469.8951308,1998296.7045841,99.996673583984
6417469.8951308,1998296.7045841,95.993698120117
6418469.8951308,1998296.7045841,92.013252258301
6419469.8951308,1998296.7045841,88.515426635742
6420469.8951308,1998296.7045841,85.836563110352
6421469.8951308,1998296.7045841,84.325340270996
6422469.8951308,1998296.7045841,83.332382202148
6423469.8951308,1998296.7045841,83.464141845703
6424469.8951308,1998296.7045841,84.629859924316
6425469.8951308,1998296.7045841,86.827018737793
6426469.8951308,1998296.7045841,88.885879516602
6427469.8951308,1998296.7045841,92.088607788086
6428469.8951308,1998296.7045841,95.531578063965
6429469.8951308,1998296.7045841,98.743530273438
6430469.8951308,1998296.7045841,101.47114562988
6431469.8951308,1998296.7045841,102.94518280029
6432469.8951308,1998296.7045841,104.64068603516
6433469.8951308,1998296.7045841,105.87510681152
6434469.8951308,1998296.7045841,106.56604003906
6435469.8951308,1998296.7045841,106.76758575439
6436469.8951308,1998296.7045841,106.40082550049
6437469.8951308,1998296.7045841,105.5020980835
6438469.8951308,1998296.7045841,103.67873382568
6439469.8951308,1998296.7045841,100.10426330566
6440469.8951308,1998296.7045841,95.198257446289
6441469.8951308,1998296.7045841,89.962463378906
6442469.8951308,1998296.7045841,85.786254882813
6443469.8951308,1998296.7045841,80.678146362305
6444469.8951308,1998296.7045841,76.009056091309
6445469.8951308,1998296.7045841,71.980987548828
6446469.8951308,1998296.7045841,68.476150512695
6447469.8951308,1998296.7045841,66.083694458008
6448469.8951308,1998296.7045841,63.809074401855
6449469.8951308,1998296.7045841,62.3486328125
6450469.8951308,1998296.7045841,61.660339355469
6451469.8951308,1998296.7045841,62.040340423584
6452469.8951308,1998296.7045841,62.889049530029
6453469.8951308,1998296.7045841,65.884902954102
6454469.8951308,1998296.7045841,70.825057983398
6455469.8951308,1998296.7045841,77.373321533203
6456469.8951308,1998296.7045841,85.356620788574
6457469.8951308,1998296.7045841,91.333351135254
6458469.8951308,1998296.7045841,99.143737792969
6459469.8951308,1998296.7045841,105.54963684082
6460469.8951308,1998296.7045841,106.01654815674
6461469.8951308,1998296.7045841,96.003784179688
6462469.8951308,1998296.7045841,91.975372314453
6463469.8951308,1998296.7045841,91.164001464844
6464469.8951308,1998296.7045841,92.061233520508
6465469.8951308,1998296.7045841,90.669891357422
6466469.8951308,1998296.7045841,91.836563110352
6467469.8951308,1998296.7045841,95.374725341797
6468469.8951308,1998296.7045841,101.46094512939
6469469.8951308,1998296.7045841,108.88056182861
6470469.8951308,1998296.7045841,118.12593078613
6471469.8951308,1998296.7045841,129.37240600586
6472469.8951308,1998296.7045841,136.97018432617
6473469.8951308,1998296.7045841,147.79992675781
6474469.8951308,1998296.7045841,148.29032897949
6475469.8951308,1998296.7045841,139.42736816406
6476469.8951308,1998296.7045841,131.57679748535
6477469.8951308,1998296.7045841,130.58001708984
6478469.8951308,1998296.7045841,133.95648193359
6479469.8951308,1998296.7045841,140.50894165039
6480469.8951308,1998296.7045841,147.82563781738
6481469.8951308,1998296.7045841,154.09341430664
6482469.8951308,1998296.7045841,157.50695800781
6483469.8951308,1998296.7045841,159.18737792969
6484469.8951308,1998296.7045841,165.30986022949
6485469.8951308,1998296.7045841,177.50537109375
6486469.8951308,1998296.7045841,187.68222045898
6487469.8951308,1998296.7045841,192.34104919434
6488469.8951308,1998296.7045841,195.21055603027
6489469.8951308,1998296.7045841,196.86508178711
6490469.8951308,1998296.7045841,198.47006225586
6491469.8951308,1998296.7045841,200.55470275879
6492469.8951308,1998296.7045841,202.51747131348
6493469.8951308,1998296.7045841,205.52696228027
6494469.8951308,1998296.7045841,208.99429321289
6495469.8951308,1998296.7045841,212.78974914551
6496469.8951308,1998296.7045841,216.9206237793
6497469.8951308,1998296.7045841,221.22998046875
6498469.8951308,1998296.7045841,224.62928771973
6499469.8951308,1998296.7045841,228.91627502441
6500469.8951308,1998296.7045841,233.29837036133
6501469.8951308,1998296.7045841,237.67492675781
6502469.8951308,1998296.7045841,241.94161987305
6503469.8951308,1998296.7045841,245.3303527832
6504469.8951308,1998296.7045841,249.52215576172
6505469.8951308,1998296.7045841,253.37117004395
6506469.8951308,1998296.7045841,256.65524291992
6507469.8951308,1998296.7045841,259.56848144531
6508469.8951308,1998296.7045841,261.69311523438
6509469.8951308,1998296.7045841,264.03784179688
6510469.8951308,1998296.7045841,265.91839599609
6511469.8951308,1998296.7045841,267.31311035156
6512469.8951308,1998296.7045841,268.40118408203
6513469.8951308,1998296.7045841,268.91015625
6514469.8951308,1998296.7045841,268.76455688477
6515469.8951308,1998296.7045841,268.03619384766
6516469.8951308,1998296.7045841,267.12017822266
6517469.8951308,1998296.7045841,266.64141845703
6518469.8951308,1998296.7045841,267.19729614258
6519469.8951308,1998296.7045841,268.04293823242
6520469.8951308,1998296.7045841,269.01553344727
6521469.8951308,1998296.7045841,270.83041381836
6522469.8951308,1998296.7045841,273.32086181641
6523469.8951308,1998296.7045841,275.72476196289
6524469.8951308,1998296.7045841,279.02856445313
6525469.8951308,1998296.7045841,282.68634033203
6526469.8951308,1998296.7045841,286.41094970703
6527469.8951308,1998296.7045841,290.0793762207
6528469.8951308,1998296.7045841,293.09405517578
6529469.8951308,1998296.7045841,296.91375732422
6530469.8951308,1998296.7045841,300.93548583984
6531469.8951308,1998296.7045841,304.97595214844
6532469.8951308,1998296.7045841,309.07794189453
6533469.8951308,1998296.7045841,1.70141e+38
6534469.8951308,1998296.7045841,1.70141e+38
6535469.8951308,1998296.7045841,1.70141e+38
6536469.8951308,1998296.7045841,1.70141e+38
6537469.8951308,1998296.7045841,1.70141e+38
6538469.8951308,1998296.7045841,1.70141e+38
6539469.8951308,1998296.7045841,1.70141e+38
6540469.8951308,1998296.7045841,1.70141e+38
6541469.8951308,1998296.7045841,1.70141e+38
6542469.8951308,1998296.7045841,1.70141e+38
6543469.8951308,1998296.7045841,1.70141e+38
6544469.8951308,1998296.7045841,1.70141e+38
6545469.8951308,1998296.7045841,1.70141e+38
6546469.8951308,1998296.7045841,1.70141e+38
6547469.8951308,1998296.7045841,1.70141e+38
6548469.8951308,1998296.7045841,1.70141e+38
6549469.8951308,1998296.7045841,1.70141e+38
6550469.8951308,1998296.7045841,1.70141e+38
6551469.8951308,1998296.7045841,1.70141e+38
6552469.8951308,1998296.7045841,1.70141e+38
6553469.8951308,1998296.7045841,1.70141e+38
6554469.8951308,1998296.7045841,1.70141e+38
6555469.8951308,1998296.7045841,1.70141e+38
6556469.8951308,1998296.7045841,1.70141e+38
6557469.8951308,1998296.7045841,1.70141e+38
6558469.8951308,1998296.7045841,1.70141e+38
6559469.8951308,1998296.7045841,1.70141e+38
6560469.8951308,1998296.7045841,1.70141e+38
6561469.8951308,1998296.7045841,1.70141e+38
6562469.8951308,1998296.7045841,1.70141e+38
6563469.8951308,1998296.7045841,1.70141e+38
6564469.8951308,1998296.7045841,1.70141e+38
6363469.8951308,1997296.7045841,1.70141e+38
6364469.8951308,1997296.7045841,1.70141e+38
6365469.8951308,1997296.7045841,1.70141e+38
6366469.8951308,1997296.7045841,1.70141e+38
6367469.8951308,1997296.7045841,1.70141e+38
6368469.8951308,1997296.7045841,1.70141e+38
6369469.8951308,1997296.7045841,1.70141e+38
6370469.8951308,1997296.7045841,1.70141e+38
6371469.8951308,1997296.7045841,1.70141e+38
6372469.8951308,1997296.7045841,1.70141e+38
6373469.8951308,1997296.7045841,1.70141e+38
6374469.8951308,1997296.7045841,1.70141e+38
6375469.8951308,1997296.7045841,1.70141e+38
6376469.8951308,1997296.7045841,1.70141e+38
6377469.8951308,1997296.7045841,1.70141e+38
6378469.8951308,1997296.7045841,1.70141e+38
6379469.8951308,1997296.7045841,1.70141e+38
6380469.8951308,1997296.7045841,1.70141e+38
6381469.8951308,1997296.7045841,1.70141e+38
6382469.8951308,1997296.7045841,1.70141e+38
6383469.8951308,1997296.7045841,1.70141e+38
6384469.8951308,1997296.7045841,1.70141e+38
6385469.8951308,1997296.7045841,1.70141e+38
6386469.8951308,1997296.7045841,1.70141e+38
6387469.8951308,1997296.7045841,1.70141e+38
6388469.8951308,1997296.7045841,1.70141e+38
6389469.8951308,1997296.7045841,1.70141e+38
6390469.8951308,1997296.7045841,1.70141e+38
6391469.8951308,1997296.7045841,1.70141e+38
6392469.8951308,1997296.7045841,1.70141e+38
6393469.8951308,1997296.7045841,1.70141e+38
6394469.8951308,1997296.7045841,1.70141e+38
6395469.8951308,1997296.7045841,1.70141e+38
6396469.8951308,1997296.7045841,1.70141e+38
6397469.8951308,1997296.7045841,1.70141e+38
6398469.8951308,1997296.7045841,1.70141e+38
6399469.8951308,1997296.7045841,1.70141e+38
6400469.8951308,1997296.7045841,1.70141e+38
6401469.8951308,1997296.7045841,111.39549255371
6402469.8951308,1997296.7045841,114.45332336426
6403469.8951308,1997296.7045841,115.79522705078
6404469.8951308,1997296.7045841,116.84175872803
6405469.8951308,1997296.7045841,117.61140441895
6406469.8951308,1997296.7045841,117.91905975342
6407469.8951308,1997296.7045841,117.90588378906
6408469.8951308,1997296.7045841,117.47468566895
6409469.8951308,1997296.7045841,116.48834228516
6410469.8951308,1997296.7045841,115.06033325195
6411469.8951308,1997296.7045841,113.62498474121
6412469.8951308,1997296.7045841,111.25563812256
6413469.8951308,1997296.7045841,108.37224578857
6414469.8951308,1997296.7045841,105.1833114624
6415469.8951308,1997296.7045841,101.48356628418
6416469.8951308,1997296.7045841,98.542411804199
6417469.8951308,1997296.7045841,94.727737426758
6418469.8951308,1997296.7045841,90.996673583984
6419469.8951308,1997296.7045841,87.717971801758
6420469.8951308,1997296.7045841,85.194122314453
6421469.8951308,1997296.7045841,83.760711669922
6422469.8951308,1997296.7045841,82.834663391113
6423469.8951308,1997296.7045841,83.05492401123
6424469.8951308,1997296.7045841,84.385559082031
6425469.8951308,1997296.7045841,86.825881958008
6426469.8951308,1997296.7045841,89.10652923584
6427469.8951308,1997296.7045841,92.703216552734
6428469.8951308,1997296.7045841,96.265785217285
6429469.8951308,1997296.7045841,99.577766418457
6430469.8951308,1997296.7045841,102.39779663086
6431469.8951308,1997296.7045841,103.89072418213
6432469.8951308,1997296.7045841,105.57637023926
6433469.8951308,1997296.7045841,106.62226104736
6434469.8951308,1997296.7045841,107.04668426514
6435469.8951308,1997296.7045841,106.84269714355
6436469.8951308,1997296.7045841,106.12913513184
6437469.8951308,1997296.7045841,104.70774841309
6438469.8951308,1997296.7045841,102.31011962891
6439469.8951308,1997296.7045841,98.428192138672
6440469.8951308,1997296.7045841,93.358856201172
6441469.8951308,1997296.7045841,87.966598510742
6442469.8951308,1997296.7045841,83.655471801758
6443469.8951308,1997296.7045841,78.367980957031
6444469.8951308,1997296.7045841,73.550247192383
6445469.8951308,1997296.7045841,69.423286437988
6446469.8951308,1997296.7045841,65.983558654785
6447469.8951308,1997296.7045841,63.593486785889
6448469.8951308,1997296.7045841,61.331275939941
6449469.8951308,1997296.7045841,59.885368347168
6450469.8951308,1997296.7045841,59.322284698486
6451469.8951308,1997296.7045841,59.864814758301
6452469.8951308,1997296.7045841,60.850410461426
6453469.8951308,1997296.7045841,64.031326293945
6454469.8951308,1997296.7045841,69.067222595215
